32.083611,72.671112
14.764570,-17.390711
39.290379,-76.612190
41.996460,21.431410
26.919621,75.787811
34.799221,48.514561
33.588310,-7.611380
48.719391,44.501831
7.377560,3.905910
36.174969,-115.137222
26.868790,100.220718
14.640720,-90.513268
39.033852,125.754318
18.068190,-63.083019
29.456791,119.888718
46.636108,131.153885
41.107780,121.141670
53.075161,8.807770
21.174290,-86.846558
-8.180280,-35.001389
41.694111,44.833679
12.106720,15.044400
-25.744860,28.187830
-3.717220,-38.543060
21.901739,70.032700
22.200560,113.546112
0.392410,9.453560
5.106580,7.366670
59.938629,30.314131
24.146900,120.683899
35.691109,-0.641670
21.774450,72.152496
19.396940,-99.276672
49.611671,6.130000
-29.054590,167.966278
43.733330,7.416670
-22.759171,-43.451111
32.114861,20.068590
58.010460,56.250172
9.933330,-84.083328
-34.921452,-57.954529
-2.529720,-44.302780
4.777420,7.013400
14.081800,-87.206810
19.286600,-81.374359
36.668331,116.997223
19.700781,-101.184433
25.392420,68.373657
56.018391,92.867172
17.966669,102.599998
14.604200,120.982201
26.229830,78.173370
34.983330,138.383331
14.524300,121.079201
21.270281,40.415829
-26.267811,27.858490
29.424120,-98.493629
24.466669,54.366669
45.411171,-75.698120
-22.902781,-43.207500
-4.776090,11.863520
40.129169,124.394722
35.821941,127.148888
32.161671,74.188309
42.358429,-71.059769
37.774929,-122.419418
43.578899,-79.658302
49.249660,-123.119339
46.799271,130.316330
31.416670,73.083328
26.583330,106.716667
62.009731,-6.771640
-23.501671,-47.458061
54.992439,73.368591
10.823020,106.629646
32.210861,119.455078
52.481419,-1.899830
-0.229850,-78.524948
28.980021,77.706360
-54.281109,-36.509201
27.466089,89.641907
34.757778,113.648613
20.005400,79.302727
19.216669,73.083328
7.852570,3.931250
24.687731,46.721851
36.600559,114.467781
33.305630,44.184769
-20.161940,57.498890
50.454659,30.523800
27.850000,112.900002
17.680090,83.201607
49.980808,36.252720
18.500000,-70.000000
3.583330,98.666672
-6.922220,107.606941
54.328239,48.386570
20.464970,85.879272
40.856312,14.246410
41.022518,29.023689
6.804480,-58.155270
53.575321,10.015340
31.325560,75.579170
35.599998,140.116669
37.438610,127.137779
64.183472,-51.721569
32.490688,119.908119
37.886372,139.005890
43.256672,76.928612
55.788738,49.122139
44.432251,26.106260
14.693700,-17.444059
35.084492,-106.651138
16.705549,-62.212921
41.855831,123.923332
11.846920,13.157120
48.437759,135.133286
41.013840,28.949659
19.180950,-96.142899
40.181110,44.513611
19.997271,73.790962
-29.857901,31.029200
24.374001,88.601143
28.665350,77.439148
25.444780,81.843224
22.747530,-102.518738
39.768379,-86.158043
36.625542,101.757393
32.715328,-117.157257
15.551770,32.532410
15.354720,44.206669
35.701290,139.986481
45.814442,15.977980
-8.053890,-34.881111
49.884399,-97.147041
38.851109,115.490280
3.866670,11.516670
-1.283330,36.816669
5.416130,-4.015900
23.541800,116.365807
26.061390,119.306107
-25.962219,32.458889
34.052231,-118.243683
38.535751,68.779053
20.272409,85.833847
36.818970,10.165790
40.195591,29.060129
45.750000,126.650002
31.758720,-106.486931
27.701691,85.320602
37.063061,114.494171
39.469749,-0.377390
51.512791,-0.091840
33.448380,-112.074043
47.141510,9.521540
42.333431,-71.049492
13.475670,144.748856
44.302299,86.036942
24.513330,117.655563
34.579521,105.742378
30.062630,31.249670
-8.524250,179.194168
34.033131,-5.000280
47.231350,39.723282
51.180099,71.445976
44.583328,129.600006
6.149780,6.785690
35.227089,-80.843132
0.316280,32.582191
-17.389500,-66.156799
-3.319870,114.590752
19.301571,72.851067
7.155710,3.345090
55.725449,52.411221
35.689499,139.691711
-23.179440,-45.886940
33.357498,120.157303
10.526410,7.438790
-16.823330,-49.243889
28.881620,120.033081
-19.033319,-65.262741
39.919868,32.854271
-32.890839,-68.827171
28.158609,113.627090
54.743061,55.967789
56.849758,53.204479
11.005550,76.966118
29.496300,60.862900
21.882339,-102.282593
7.160830,124.474998
41.188061,122.049438
35.883331,139.633331
33.340580,44.400879
28.198740,112.970871
11.651170,78.158669
35.537220,129.316666
25.423210,-101.005302
43.848640,18.356440
33.510201,36.291279
19.197041,72.963547
35.564960,45.432899
44.804008,20.465130
41.902359,12.453320
-20.442780,-54.646389
52.297779,104.296387
34.754051,-77.430237
-12.782340,45.228779
19.585470,-99.260353
39.917900,32.862679
6.820550,-5.276740
4.174800,73.508881
31.783360,35.233879
28.347019,79.421928
41.850029,-87.650047
6.496460,2.603590
18.007469,-76.783188
10.488010,-66.879189
3.437220,-76.522499
26.227871,50.585651
11.562450,104.916008
19.216669,73.150002
10.316720,123.890709
-29.616791,30.392780
31.215639,29.955271
21.461220,-71.141876
22.928329,112.039543
34.180450,117.157066
19.243700,73.135536
19.036810,73.015823
-18.913679,47.536129
-27.467939,153.028091
16.299740,80.457291
19.300230,73.058807
-19.843611,34.838890
33.600700,73.067902
33.518360,73.902199
-34.729038,-58.263741
49.838261,24.023239
51.508530,-0.125740
22.285521,114.157692
10.015310,77.482002
-9.443140,147.179718
6.338150,5.625750
37.871349,32.484638
36.144741,-5.352570
18.025999,-63.045818
10.666680,-61.518890
55.865150,-4.257630
41.039028,28.856710
36.096001,114.382782
8.496640,4.542140
6.931940,79.847778
47.907711,106.883240
25.065701,55.171280
-37.813999,144.963318
29.562780,106.552780
-6.234900,106.989601
32.397221,119.435829
-8.650000,115.216667
32.566669,110.783333
30.324430,78.033920
12.523980,-70.027031
13.452740,-16.578030
27.881451,78.074638
15.998540,-61.725479
40.664822,122.228333
51.750000,19.466669
53.550140,-113.468712
43.772228,-79.256660
30.015560,120.871109
19.231140,82.548264
38.895111,-77.036369
43.038898,-87.906471
33.900002,35.483330
43.936668,12.446390
-23.547501,-46.636108
29.046379,111.678299
42.015560,121.658890
35.404171,8.124170
26.184401,91.745796
30.420179,-9.598150
53.200069,50.150002
37.339390,-121.894958
33.599998,130.416672
32.502701,-117.003708
6.251840,-75.563591
-12.971110,-38.510830
15.347760,75.133781
6.441320,7.498830
6.137480,1.212270
22.816669,108.316673
40.093609,113.291389
7.893910,-72.507820
30.736290,76.788399
20.723560,-103.384789
5.309660,-4.012660
43.296951,5.381070
48.450001,34.983330
-12.156810,96.822510
15.212330,145.754501
-15.938720,-5.716750
51.432468,6.765160
19.877569,75.342262
40.681492,-73.836517
-7.115000,-34.863060
-7.249170,112.750832
21.195940,72.830231
31.319010,48.684200
35.908070,139.656570
6.112780,125.171669
-6.178060,106.629997
36.332710,43.105549
7.204170,124.439720
55.154018,61.429150
-8.112780,-35.014721
38.316669,116.866669
6.688480,-1.624430
34.691299,135.182999
13.062690,5.243220
28.635759,77.224449
43.250111,-79.849632
20.933331,77.750000
32.122780,114.065559
32.061668,118.777779
13.513660,2.109800
55.675941,12.565530
18.426929,-64.620789
-11.660890,27.479380
-0.949240,100.354271
21.146311,79.084908
-33.925838,18.423220
46.948090,7.447440
3.033330,101.449997
5.517370,5.750060
36.908119,30.695560
42.507790,1.521090
59.912731,10.746090
-20.882311,55.450401
-6.594440,106.789169
26.452101,74.638672
36.165890,-86.784439
54.150002,-4.483330
5.866380,-55.166821
-23.532499,-46.791672
37.656391,126.834999
34.007999,71.578491
42.869999,74.589996
18.341900,-64.930702
30.222429,78.783409
46.477470,30.732620
42.697510,23.324150
-22.276310,166.457199
52.374031,4.889690
18.217039,-63.057831
59.436958,24.753531
31.222219,121.458061
9.535000,-13.687780
22.576880,88.318573
44.426399,8.915190
36.201241,37.161171
-25.996361,28.226801
7.500430,134.623550
41.792221,123.432777
12.971940,77.593689
43.066669,141.350006
35.102779,129.040283
30.195560,71.475281
52.406921,16.929930
55.752220,37.615559
-34.903278,-56.188160
22.295071,82.023659
37.276112,49.588619
50.088039,14.420760
35.832661,50.991550
-14.278060,-170.702499
64.135483,-21.895411
0.515280,25.190990
39.509720,116.694717
15.644530,32.477730
8.484000,-13.229940
7.693850,-5.030310
51.540562,46.008610
20.020830,-75.826668
51.456570,7.012280
38.132050,13.335610
1.550000,110.333328
60.097260,19.934811
27.999420,120.666817
36.185280,117.120003
31.646151,120.742210
30.008080,31.210930
14.625780,121.122513
-25.965530,32.583221
29.341619,104.776894
35.995022,119.402588
12.650000,-8.000000
6.365360,2.418330
40.810001,114.879440
14.586910,121.061401
35.086761,-90.056763
31.733330,-106.483330
-3.382200,29.364401
37.913631,40.217209
45.508839,-73.587807
34.337780,108.702606
24.468611,39.614170
37.566002,126.978401
35.899719,14.514720
24.479790,118.081871
31.773590,119.954010
34.258331,108.928612
39.608601,109.781570
35.154720,126.915558
6.133280,102.238602
10.235350,-67.591133
4.609710,-74.081749
47.498009,19.039909
-23.693890,-46.564999
46.349682,48.040760
39.776669,30.520559
50.850449,4.348780
-21.139380,-175.201797
42.441109,19.263611
19.234961,72.859756
-26.188480,28.320780
47.909660,33.380440
10.666630,-71.612450
-5.148610,119.431938
0.516670,101.441673
25.543890,-103.418983
36.795261,34.617920
23.368139,116.714790
35.208889,111.738609
25.014271,121.467194
-24.785900,-65.411659
23.710400,90.407440
47.005562,28.857500
-15.406690,28.287130
21.319920,110.572304
53.200661,45.004639
-19.059521,-169.918671
18.539169,-72.334999
3.141200,101.686531
23.254690,77.402893
34.013248,-6.832550
35.228062,128.681107
-8.115990,-79.029984
56.328671,44.002048
-34.928661,138.598633
-33.917992,25.570070
11.589010,43.145031
36.057011,103.839867
19.072830,72.882607
34.640099,50.876400
21.130520,-101.670998
24.905600,67.082199
22.990829,120.213333
23.026770,113.131477
20.975370,-89.616959
53.900002,27.566669
9.024970,38.746891
-12.043180,-77.028236
34.700001,137.733337
19.540051,-99.195381
19.428471,-99.127663
37.476490,121.440811
18.000000,79.583328
41.429729,-97.368378
43.666630,-92.974640
-16.500000,-68.150002
51.922501,4.479170
29.763281,-95.363274
48.853409,2.348800
26.766279,83.368889
43.105621,131.873535
48.782318,9.177020
48.022999,37.802238
23.584129,58.407780
13.579520,44.020908
39.931671,119.588333
45.813129,15.977530
19.043341,-98.201927
32.627811,-115.454460
32.294899,-64.783028
-33.456940,-70.648270
23.025789,72.587273
53.530300,49.346100
43.700111,-79.416298
32.221741,-110.926483
37.869438,112.560280
23.343161,85.309402
41.002312,28.859800
40.377670,49.892010
29.878189,121.549454
22.291611,70.793221
20.769569,72.961342
37.086411,55.172218
19.287861,-99.653236
34.370022,73.470818
13.689350,-89.187180
39.021111,117.646942
43.161430,124.377853
51.514938,7.466000
51.339619,12.371290
22.299410,73.208122
23.166969,79.950058
-35.283459,149.128067
-9.433330,159.949997
-32.946819,-60.639320
-16.398890,-71.535004
19.745001,96.129723
-30.033060,-51.230000
30.795080,106.084732
32.940830,117.360832
50.115520,8.684170
57.629871,39.873680
51.772701,55.098801
34.528130,69.172333
40.416500,-3.702560
-21.177500,-47.810280
26.584400,111.859001
35.239719,113.233063
47.340881,123.960449
22.802780,86.185448
38.080002,46.291901
39.952332,-75.163788
25.058229,-77.343063
-4.616670,55.450001
53.755699,87.109901
13.753980,100.501442
25.038891,102.718330
3.750000,8.783330
1.327800,172.976959
51.050110,-114.085289
32.652458,51.674622
8.351220,-62.641022
35.655830,139.323883
32.783058,-96.806671
23.162439,114.273422
31.549721,74.343613
45.044842,38.976028
19.490160,-99.109779
-22.559410,17.083229
37.382832,-5.973170
38.412731,27.138380
22.616261,120.313332
38.041389,114.478607
31.304079,120.595383
33.599930,130.814957
22.338400,91.831680
-27.594440,-48.606941
30.198999,67.009712
43.766811,-79.416298
19.357380,-99.067101
40.849850,-73.866409
30.247061,115.048141
25.281940,110.286392
-34.613152,-58.377232
19.421551,-98.950378
56.851898,60.612202
15.338050,38.931839
29.369720,47.978329
0.336540,6.727320
41.656059,-0.877340
17.384050,78.456360
22.583330,113.083328
7.073060,125.612778
48.137428,11.575490
23.683331,86.983330
41.043499,28.876190
-1.455830,-48.504440
32.979439,114.029442
23.017969,113.748657
-6.993060,110.420830
24.790319,-107.387817
34.053101,-6.798460
31.634159,-7.999940
